total_students,total_schools,teachers_total,total_revenue,total_federal_revenue,total_state_revenue,total_local_revenue,total_expenditure,total_salaries,white_students,lowest_grade,highest_grade,metro_micro,charter_status,state_name,LEAID,NAME,exist_five_years
79.0,b'1    ',b'7.4    ',1373000,14000,141000,1218000,1374000,620000,79.0,KG,08,0,3,maine,2312300,SO BRISTOL TOWN SCHS,True
-2.0,b'1    ',b'20     ',3523000,48000,12000,3463000,2791000,1419000,-2.0,09,12,0,3,maine,2312320,REGION 11 VOCATIONAL SCHOOL,True
3079.0,b'9    ',b'-1     ',41205000,2076000,7107000,32022000,43820000,22329000,2840.0,KG,12,1,3,maine,2312330,SOUTH PORTLAND CITY SCHS,True
37.0,b'1    ',b'3.6    ',884000,41000,70000,773000,883000,341000,36.0,KG,06,0,3,maine,2312360,SOUTHPORT TOWN SCHS,True
-2.0,b'1    ',b'19.2   ',2606000,265000,27000,2314000,2650000,1587000,-2.0,09,12,0,3,maine,2312370,REGION 4 VOCATIONAL SCHOOL,True
229.0,b'1    ',b'19.9   ',3324000,153000,303000,2868000,3191000,1601000,214.0,KG,08,0,3,maine,2312390,SOUTHWEST HARBOR TOWN SCH DIST,True
411.0,b'1    ',b'32     ',4446000,550000,2167000,1729000,4512000,2409000,405.0,KG,12,0,3,maine,2312410,SOUTHERN AROOSTOOK COMMUNITY SCHOOL,True
119.0,b'1    ',b'12.8   ',1337000,248000,496000,593000,1327000,726000,114.0,KG,08,0,3,maine,2312480,STEUBEN TOWN SCHOOLS,False
-2.0,b'0    ',b'-2     ',301000,19000,141000,141000,300000,28000,-2.0,00,00,0,0,maine,2312510,STOCKHOLM TOWN SCHS,False
128.0,b'1    ',b'14.7   ',2443000,165000,409000,1869000,2374000,913000,125.0,KG,08,0,3,maine,2312750,SURRY TOWN SCHS,True
,b'0    ',b'-2     ',75000,2000,35000,38000,79000,1000,,00,00,0,0,maine,2312810,TALMADGE TOWN SCHS,True
162.0,b'1    ',b'17.7   ',2311000,120000,229000,1962000,2139000,1207000,159.0,KG,08,0,3,maine,2312960,TREMONT CONSOL SCH,True
149.0,b'1    ',b'18.1   ',2994000,133000,676000,2185000,2803000,1085000,145.0,KG,08,0,3,maine,2312980,TRENTON TOWN SCHS,True
,b'0    ',b'-2     ',71000,0,2000,69000,68000,0,,00,00,0,0,maine,2313070,UPTON TOWN SCHS,True
31.0,b'1    ',b'2.7    ',355000,84000,159000,112000,391000,157000,24.0,PK,08,0,3,maine,2313080,VANCEBORO TOWN SCHS,True
513.0,b'1    ',b'42     ',7084000,523000,4388000,2173000,6848000,2811000,513.0,KG,08,0,3,maine,2313110,VASSALBORO TOWN SCHS,True
181.0,b'1    ',b'18.6   ',3618000,152000,1070000,2396000,3182000,1273000,168.0,KG,08,0,3,maine,2313140,VEAZIE TOWN SCHS,False
,b'0    ',b'-2     ',209000,5000,122000,82000,173000,15000,,00,00,0,0,maine,2313200,WAITE TOWN SCHS,True
-2.0,b'1    ',b'15     ',1563000,133000,0,1430000,1746000,940000,-2.0,09,12,0,3,maine,2313210,REGION 7 VOCATIONAL SCHOOL,True
176.0,b'1    ',b'14.7   ',1945000,76000,1253000,616000,1798000,1032000,169.0,KG,08,0,3,maine,2313230,WALES CENTRAL SCH,False
1999.0,b'5    ',b'160.2  ',22371000,2896000,10193000,9282000,22253000,13353000,1895.0,PK,12,2,3,maine,2313350,WATERVILLE CITY SCHS,True
57.0,b'1    ',b'7.7    ',929000,74000,298000,557000,926000,509000,56.0,KG,05,0,3,maine,2313380,WAYNE ELEMENTARY SCH,False
506.0,b'2    ',b'40     ',5221000,155000,3409000,1657000,7661000,2977000,499.0,KG,08,0,3,maine,2313410,SABATTUS ELEM SCH,False
1507.0,b'4    ',b'-1     ',19913000,693000,2288000,16932000,25178000,10994000,1470.0,KG,12,0,3,maine,2313490,WELLS-OGUNQUIT COMMUNITY SCHOOL DIST,True
17.0,b'1    ',b'1.9    ',319000,33000,82000,204000,302000,109000,17.0,KG,08,0,3,maine,2313500,WESLEY TOWN SCHS,True
146.0,b'1    ',b'12.9   ',2887000,169000,578000,2140000,2692000,974000,144.0,KG,06,0,3,maine,2313530,WEST BATH TOWN SCHS,False
2657.0,b'7    ',b'225    ',33644000,3339000,11413000,18892000,30728000,17868000,2504.0,KG,12,0,3,maine,2313560,WESTBROOK CITY SCHS,True
,b'0    ',b'-2     ',29000,0,1000,28000,28000,11000,,00,00,0,0,maine,2313590,WESTMANLAND SCH DEPT,True
,b'0    ',b'-2     ',1233000,6000,108000,1119000,1021000,24000,,00,00,0,0,maine,2313620,WESTPORT SCHOOL DEPARTMENT,False
241.0,b'1    ',b'21.6   ',4001000,196000,2161000,1644000,3854000,1484000,239.0,KG,08,0,3,maine,2313650,WHITEFIELD TOWN SCHS,False
,b'0    ',b'-2     ',286000,3000,155000,128000,324000,20000,,00,00,0,0,maine,2313710,WHITNEYVILLE TOWN SCHS,True
,b'0    ',b'-2     ',123000,0,6000,117000,129000,12000,,00,00,0,0,maine,2313740,WILLIMANTIC TOWN SCHS,True
2843.0,b'5    ',b'198.8  ',29026000,1538000,11147000,16341000,30033000,15932000,2768.0,KG,12,0,3,maine,2313800,WINDHAM SCHOOL DEPARTMENT,False
295.0,b'1    ',b'23.8   ',4572000,418000,2662000,1492000,8372000,1700000,290.0,KG,08,0,3,maine,2313830,WINDSOR TOWN SCHS,False
1417.0,b'3    ',b'119.1  ',14387000,1078000,7373000,5936000,13973000,8262000,1381.0,KG,12,0,3,maine,2313860,WINSLOW TOWN SCHS,True
938.0,b'3    ',b'79.6   ',10994000,714000,5297000,4983000,10151000,5405000,909.0,KG,12,0,3,maine,2313970,WINTHROP PUBLIC SCHS,True
870.0,b'3    ',b'84.8   ',11456000,767000,2967000,7722000,11348000,7152000,864.0,KG,12,0,3,maine,2313980,WISCASSET TOWN SCHS,False
145.0,b'1    ',b'14     ',1955000,347000,1242000,366000,2069000,923000,141.0,PK,08,0,3,maine,2314010,WOODLAND SCH DEPT,True
,b'0    ',b'-2     ',370000,0,217000,153000,351000,6000,,00,00,0,0,maine,2314040,WOODVILLE TOWN SCHS,True
332.0,b'1    ',b'25.8   ',4876000,258000,2045000,2573000,4705000,1934000,317.0,KG,08,0,3,maine,2314070,WOOLWICH TOWN SCHOOLS,False
1407.0,b'4    ',b'119.1  ',19350000,490000,2536000,16324000,18393000,10562000,1366.0,KG,12,0,3,maine,2314100,YARMOUTH TOWN SCHS,True
2109.0,b'4    ',b'146.8  ',24121000,792000,2818000,20511000,22970000,12944000,2039.0,KG,12,0,3,maine,2314130,YORK TOWN SCHS,True
2170.0,b'6    ',b'183.6  ',23474000,1479000,12873000,9122000,29326000,12662000,2105.0,KG,12,0,3,maine,2314160,SCHOOL ADMIN DIST 52,True
1305.0,b'6    ',b'105.2  ',13863000,1576000,6781000,5506000,13485000,7186000,1269.0,KG,12,0,3,maine,2314190,SCHOOL ADMIN DIST 55,True
2214.0,b'7    ',b'219.1  ',29100000,2112000,9232000,17756000,27804000,16073000,2147.0,KG,12,0,3,maine,2314210,SCHOOL ADMIN DIST 61,True
2335.0,b'6    ',b'185.1  ',26027000,604000,8172000,17251000,28782000,14927000,2292.0,KG,12,0,3,maine,2314240,SCHOOL ADMIN DIST 51,True
134.0,b'1    ',b'14.3   ',2051000,101000,562000,1388000,2041000,898000,125.0,PK,08,0,3,maine,2314270,SCHOOL ADMIN DIST 62,False
971.0,b'5    ',b'90.5   ',12662000,2292000,4268000,6102000,11968000,6143000,941.0,KG,12,0,3,maine,2314300,SCHOOL ADMIN DIST 58,True
2660.0,b'6    ',b'205.4  ',25826000,2560000,14435000,8831000,24952000,14673000,2613.0,PK,12,0,3,maine,2314330,SCHOOL ADMIN DIST 49,True
2636.0,b'6    ',b'199    ',26829000,1975000,12458000,12396000,24960000,14489000,2583.0,PK,12,0,3,maine,2314360,SCHOOL ADMIN DIST 47,False
986.0,b'5    ',b'91.5   ',12246000,770000,2880000,8596000,11960000,6628000,972.0,KG,12,0,3,maine,2314390,SCHOOL ADMIN DIST 50,False
6.0,b'1    ',b'1      ',83000,15000,12000,56000,175000,35000,6.0,KG,08,0,3,maine,2314410,SCHOOL ADMIN DIST 65,True
1322.0,b'7    ',b'89.8   ',10542000,1110000,6424000,3008000,10404000,5406000,1293.0,KG,12,0,3,maine,2314440,SCHOOL ADMIN DIST 64,True
628.0,b'3    ',b'51     ',9345000,509000,4192000,4644000,8965000,3401000,612.0,PK,08,0,3,maine,2314470,SCHOOL ADMIN DIST 63,True
2218.0,b'8    ',b'160    ',21243000,2784000,11307000,7152000,19098000,10873000,2190.0,PK,12,0,3,maine,2314500,SCHOOL ADMIN DIST 48,False
1064.0,b'6    ',b'95     ',11126000,1917000,6265000,2944000,11596000,6188000,1040.0,KG,12,0,3,maine,2314530,SCHOOL ADMIN DIST 46,True
1035.0,b'5    ',b'81.1   ',12599000,1645000,5402000,5552000,11549000,6691000,1013.0,PK,12,0,3,maine,2314560,SCHOOL ADMIN DIST 59,True
2858.0,b'11   ',b'243.7  ',33546000,3268000,13059000,17219000,31802000,18632000,2806.0,KG,12,0,3,maine,2314590,SCHOOL ADMIN DIST 54,True
781.0,b'4    ',b'59.8   ',11099000,1074000,5740000,4285000,10659000,4319000,762.0,PK,08,0,3,maine,2314610,SCHOOL ADMIN DIST 53,True
841.0,b'5    ',b'71.7   ',10907000,1218000,4579000,5110000,10037000,5459000,811.0,PK,12,0,3,maine,2314640,SCHOOL ADMIN DIST 56,False
3718.0,b'7    ',b'251.3  ',34271000,2339000,14313000,17619000,34762000,19708000,3631.0,KG,12,0,3,maine,2314670,SCHOOL ADMIN DIST 57,True
3217.0,b'7    ',b'257.9  ',36086000,2557000,20235000,13294000,32970000,19728000,3153.0,KG,12,0,3,maine,2314700,SCHOOL ADMIN DIST 60,True
1310.0,b'4    ',b'93.4   ',12598000,1509000,6074000,5015000,12304000,6848000,1283.0,PK,12,0,3,maine,2314760,SCHOOL ADMIN DIST 67,False
759.0,b'3    ',b'52     ',9469000,1041000,4834000,3594000,9355000,3717000,733.0,PK,08,0,3,maine,2314761,SCHOOL ADMIN DIST 68,True
637.0,b'2    ',b'53.5   ',6562000,871000,3691000,2000000,6435000,3542000,596.0,PK,12,0,3,maine,2314762,SCHOOL ADMIN DIST 70,True
2487.0,b'5    ',b'185.7  ',30316000,1157000,5300000,23859000,32953000,16284000,2446.0,PK,12,0,3,maine,2314764,SCHOOL ADMIN DIST 71,False
941.0,b'5    ',b'76.9   ',17099000,1099000,6176000,9824000,16522000,6181000,921.0,KG,08,0,3,maine,2314765,SCHOOL ADMIN DIST 72,True
896.0,b'6    ',b'74.4   ',9275000,1190000,4520000,3565000,12538000,5249000,878.0,KG,12,0,3,maine,2314767,SCHOOL ADMIN DIST 74,True
3230.0,b'8    ',b'273.5  ',38539000,2710000,16856000,18973000,36383000,21285000,3092.0,KG,12,0,3,maine,2314768,SCHOOL ADMIN DIST 75,True
,b'0    ',b'-2     ',1153000,51000,641000,461000,1010000,130000,,00,00,0,0,maine,2314770,FRANKLIN TOWN SCHOOLS,False
9838.0,b'27   ',b'-1     ',103012000,12821000,56347000,33844000,102673000,56977000,9253.0,PK,12,1,3,maryland,2400030,ALLEGANY CO SCHS,True
73987.0,b'119  ',b'-1     ',776100000,45170000,240421000,490509000,781892000,420186000,52584.0,PK,12,1,3,maryland,2400060,ANNE ARUNDEL CO SCHS,True
88397.0,b'188  ',b'-1     ',1036293000,147794000,655299000,233200000,970898000,504393000,7700.0,PK,12,1,3,maryland,2400090,BALTIMORE CITY SCHOOLS,True
107697.0,b'168  ',b'-1     ',1135545000,78314000,411028000,646203000,1150459000,661749000,58194.0,PK,12,1,3,maryland,2400120,BALTIMORE CO SCHS,True
17449.0,b'27   ',b'-1     ',178957000,8492000,72148000,98317000,174701000,102578000,14227.0,PK,12,1,3,maryland,2400150,CALVERT CO SCHS,True
5410.0,b'10   ',b'347    ',50572000,5145000,31286000,14141000,52029000,29774000,4116.0,PK,12,0,3,maryland,2400180,CAROLINE CO SCHS,True
28788.0,b'45   ',b'-1     ',296265000,13493000,124718000,158054000,290089000,158146000,26957.0,PK,12,1,3,maryland,2400210,CARROLL CO SCHS,True
16533.0,b'31   ',b'-1     ',157621000,10484000,74367000,72770000,153923000,91015000,14545.0,PK,12,1,3,maryland,2400240,CECIL COUNTY PUBLIC SCHOOLS,True
26024.0,b'34   ',b'1493   ',272756000,14815000,119305000,138636000,275213000,140888000,13021.0,PK,12,1,3,maryland,2400270,CHARLES CO SCHS,True
4786.0,b'13   ',b'315    ',51487000,6209000,24181000,21097000,49959000,27390000,2626.0,PK,12,2,3,maryland,2400300,DORCHESTER CO SCHS,True
39487.0,b'61   ',b'-1     ',416852000,17906000,159847000,239099000,402339000,228192000,31921.0,PK,12,1,2,maryland,2400330,FREDERICK CO SCHOOLS,True
4737.0,b'18   ',b'-1     ',49825000,5199000,22469000,22157000,49440000,27671000,4708.0,PK,12,0,3,maryland,2400360,GARRETT COUNTY SCHOOLS,True
40294.0,b'51   ',b'2362   ',401945000,22681000,172925000,206339000,393840000,204519000,30962.0,PK,12,1,3,maryland,2400390,HARFORD CO SCH,True
48215.0,b'70   ',b'3308   ',565001000,19146000,159299000,386556000,624913000,332518000,30571.0,PK,12,1,3,maryland,2400420,HOWARD COUNTY SCHOOLS,True
2514.0,b'8    ',b'157    ',30162000,3015000,10654000,16493000,29492000,15918000,1735.0,PK,12,0,3,maryland,2400450,KENT COUNTY SCHOOLS,True
139391.0,b'197  ',b'-1     ',2068665000,90925000,366869000,1610871000,2003474000,1109834000,60372.0,PK,12,1,3,maryland,2400480,MONTGOMERY CO SCH,True
136095.0,b'205  ',b'-1     ',1541245000,106185000,713988000,721072000,1508181000,807424000,9648.0,PK,12,1,3,maryland,2400510,PRINCE GEORGES CO SCHS,True
7711.0,b'13   ',b'448    ',76800000,4752000,25341000,46707000,74224000,40614000,6799.0,PK,12,1,3,maryland,2400540,QUEEN ANNES COUNTY SCHOOLS,True
2942.0,b'10   ',b'203    ',33210000,4664000,17572000,10974000,33504000,18137000,1445.0,PK,12,1,3,maryland,2400570,SOMERSET CO SCHS,True
16565.0,b'27   ',b'-1     ',171909000,14332000,71429000,86148000,168429000,89808000,12563.0,PK,12,2,3,maryland,2400600,ST MARYS CO SCHS,True
4505.0,b'8    ',b'290    ',43543000,3168000,11348000,29027000,44398000,26104000,3275.0,PK,12,2,3,maryland,2400630,TALBOT CO SCHS,True
20807.0,b'46   ',b'-1     ',193980000,14744000,91368000,87868000,201392000,114646000,17879.0,PK,12,1,3,maryland,2400660,WASHINGTON CO SCHS,True
14387.0,b'27   ',b'-1     ',159214000,13899000,76934000,68381000,153639000,84587000,8330.0,PK,12,1,3,maryland,2400690,WICOMICO CO SCHOOLS,True
6674.0,b'14   ',b'533    ',95260000,7645000,20119000,67496000,93564000,48424000,4751.0,PK,12,2,3,maryland,2400720,WORCESTER CO BOARD OF EDUCATION,True
3286.0,b'6    ',b'207.5  ',37070000,1470000,22441000,13159000,34253000,18342000,3159.0,PK,12,0,3,massachusetts,2500001,QUABBIN REGION SCHOOL DISTRICT,True
2248.0,b'6    ',b'148.3  ',31428000,1306000,21698000,8424000,32015000,12783000,2132.0,PK,12,0,3,massachusetts,2500002,SPENCER EAST BROOKFIELD REG SCHOOL D,True
,b'0    ',b'-2     ',66000,0,66000,0,130000,3000,,00,00,0,0,massachusetts,2500004,ASHFIELD TOWN SCHS,False
,b'0    ',b'-2     ',17000,0,17000,0,7000,3000,,00,00,0,0,massachusetts,2500005,BARRE TOWN SCH,False
,b'0    ',b'-2     ',37000,0,37000,0,181000,2000,,00,00,0,0,massachusetts,2500006,EAST BROOKFIELD TOWN SCH,False
,b'0    ',b'-2     ',0,0,0,0,14000,3000,,00,00,0,0,massachusetts,2500007,HARDWICK TOWN SCHS,False
,b'0    ',b'-2     ',0,0,0,0,496000,0,,00,00,0,0,massachusetts,2500008,HUBBARDSTON TOWN SCH,False
,b'0    ',b'-2     ',59000,0,59000,0,132000,3000,,00,00,0,0,massachusetts,2500010,OAKHAM TOWN SCHS,False
,b'0    ',b'-2     ',25000,0,25000,0,29000,0,,00,00,0,0,massachusetts,2500011,PLAINFIELD TOWN SCH,False
,b'0    ',b'-2     ',209000,0,209000,0,757000,0,,00,00,0,0,massachusetts,2500012,SPENCER TOWN SCH,False
1925.0,b'3    ',b'133.8  ',18669000,810000,9656000,8203000,18472000,11615000,1865.0,PK,12,0,3,massachusetts,2500013,SOUTHWICK-TOLLAND REGIONAL SCHOOL DI,True
170.0,b'1    ',b'13.3   ',2471000,66000,1183000,1222000,2277000,1132000,167.0,PK,06,0,3,massachusetts,2500014,CHESTERFIELD-GOSHEN REG SCH DIST,True
,b'0    ',b'-2     ',0,0,0,0,904000,564000,,00,00,0,0,massachusetts,2500015,BERNARDSTON TOWN SCH,False
,b'0    ',b'-2     ',28000,0,28000,0,170000,12000,,00,00,0,0,massachusetts,2500016,HANSON TOWN SCHS,False
,b'0    ',b'-2     ',0,0,0,0,99000,2000,,00,00,0,0,massachusetts,2500017,LEYDEN TOWN SCH,False
,b'0    ',b'-2     ',0,0,0,0,103000,9000,,00,00,0,0,massachusetts,2500018,NORTHFIELD TOWN SCH,False
,b'0    ',b'-2     ',0,0,0,0,1000,1000,,00,00,0,0,massachusetts,2500019,WARWICK TOWN SCH,False
,b'0    ',b'-2     ',102000,0,102000,0,602000,51000,,00,00,0,0,massachusetts,2500020,WHITMAN TOWN SCHS,False
381.0,b'2    ',b'42.8   ',9544000,52000,1872000,7620000,8574000,4418000,341.0,PK,08,0,3,massachusetts,2500043,UP-ISLAND REGIONAL SCHOOL DISTRICT,True
1268.0,b'3    ',b'107.7  ',17978000,558000,3517000,13903000,17863000,10558000,1255.0,KG,12,0,3,massachusetts,2500067,MANCHESTER ESSEX REGIONAL SCHOOL DIS,True
2386.0,b'6    ',b'144.3  ',21572000,975000,9337000,11260000,22049000,12547000,2290.0,PK,12,0,3,massachusetts,2501650,ABINGTON TOWN SCHS,True
2568.0,b'5    ',b'142.4  ',26190000,884000,5594000,19712000,26167000,15382000,2009.0,PK,06,0,3,massachusetts,2501680,ACTON TOWN ELEMENTARY SCHS,True
2635.0,b'2    ',b'152.6  ',47748000,995000,16989000,29764000,37100000,19319000,2118.0,07,12,0,3,massachusetts,2501710,ACTON-BOXBOROUGH REG SCH DIST,True
1117.0,b'2    ',b'68     ',13901000,535000,6945000,6421000,13632000,5613000,1096.0,PK,08,0,3,massachusetts,2501740,ACUSHNET TOWN SCHS,True
1780.0,b'4    ',b'127    ',21159000,1531000,12535000,7093000,20142000,9962000,1682.0,PK,12,0,3,massachusetts,2501780,ADAMS CHESHIRE REG SCH DIST,True
4336.0,b'8    ',b'321.1  ',46872000,2209000,15513000,29150000,46795000,26020000,4126.0,PK,12,0,3,massachusetts,2501800,AGAWAM CITY SCHOOLS,True
2608.0,b'4    ',b'188.9  ',30388000,1432000,12467000,16489000,30134000,16379000,2487.0,PK,12,0,3,massachusetts,2501860,AMESBURY TOWN SCHS,True
1483.0,b'4    ',b'141.9  ',22413000,375000,7897000,14141000,22151000,14363000,880.0,PK,06,0,3,massachusetts,2501890,AMHERST PUBLIC SCHOOL,True
1945.0,b'2    ',b'165.9  ',30526000,2081000,13313000,15132000,30093000,16107000,1416.0,07,12,0,3,massachusetts,2501920,AMHERST-PELHAM REG SCH DIST,True
5956.0,b'10   ',b'450.2  ',90475000,2254000,29857000,58364000,73506000,42659000,5211.0,PK,12,0,3,massachusetts,2501950,ANDOVER TOWN SCHS,True
4486.0,b'10   ',b'313.8  ',54644000,2532000,12513000,39599000,58799000,27767000,3778.0,PK,12,0,3,massachusetts,2501980,ARLINGTON PUBLIC SCHOOLS,True
2408.0,b'5    ',b'161.3  ',36270000,1066000,20326000,14878000,34786000,15075000,2307.0,PK,12,0,3,massachusetts,2502040,ASHBURNHAM-WESTMINISTER REG SCHOOL D,True
2629.0,b'5    ',b'176.5  ',30789000,1404000,7073000,22312000,52058000,16792000,2320.0,PK,12,0,3,massachusetts,2502100,ASHLAND PUBLIC SCH,True
907.0,b'1    ',b'112    ',17410000,809000,2965000,13636000,17920000,12001000,802.0,09,12,0,3,massachusetts,2502110,ASSABET VALLEY VOCATIONAL TECH REG S,True
,b'0    ',b'-2     ',0,0,0,0,4000,0,,00,00,0,0,massachusetts,2502130,ATHOL TOWN SCHOOLS,False
2139.0,b'8    ',b'147.3  ',29595000,1782000,20609000,7204000,28916000,12411000,1972.0,PK,12,0,3,massachusetts,2502160,ATHOL ROYALSTON REG SCH,True
6308.0,b'10   ',b'406.7  ',70277000,3506000,35323000,31448000,67186000,34609000,5255.0,PK,12,0,3,massachusetts,2502190,ATTLEBORO CITY SCHS,True
2338.0,b'6    ',b'159.7  ',27172000,946000,7042000,19184000,40502000,14998000,2173.0,PK,12,0,3,massachusetts,2502220,AUBURN TOWN SCH,True
723.0,b'2    ',b'57.6   ',8633000,358000,1616000,6659000,8697000,4916000,539.0,PK,12,0,3,massachusetts,2502250,AVON TOWN SCHS,True
1368.0,b'3    ',b'104.1  ',16234000,880000,5616000,9738000,16416000,8553000,1083.0,PK,12,0,3,massachusetts,2502280,AYER TOWN SCH,True
5099.0,b'11   ',b'381.3  ',77636000,4920000,14557000,58159000,74903000,36143000,4354.0,PK,12,0,3,massachusetts,2502310,BARNSTABLE CITY SCHOOLS,True
,b'0    ',b'-2     ',66000,0,66000,0,185000,5000,,00,00,0,0,massachusetts,2502370,BECKET TOWN SCHOOL NONOP,False
2279.0,b'4    ',b'189.8  ',37074000,874000,6552000,29648000,34560000,19299000,1903.0,PK,12,0,3,massachusetts,2502400,BEDFORD TOWN SCH,True
2536.0,b'5    ',b'145.9  ',28842000,1261000,14674000,12907000,27185000,13413000,2419.0,PK,12,0,3,massachusetts,2502430,BELCHERTOWN PUBLIC SCHOOLS,True
2693.0,b'7    ',b'194.8  ',31814000,1182000,10572000,20060000,30670000,16034000,2549.0,PK,12,0,3,massachusetts,2502460,BELLINGHAM TOWN SCHS,True
3711.0,b'6    ',b'247.8  ',42037000,1425000,8729000,31883000,42336000,22909000,2959.0,PK,12,0,3,massachusetts,2502490,BELMONT TOWN SCH,True
1036.0,b'2    ',b'68.1   ',11745000,398000,5827000,5520000,10672000,5322000,1024.0,PK,08,0,3,massachusetts,2502520,BERKLEY TOWN SCHS,True
1391.0,b'3    ',b'123.4  ',24738000,941000,5750000,18047000,22639000,11715000,1304.0,PK,12,0,3,massachusetts,2502530,BERKSHIRE HILLS REGIONAL SCHOOL DIST,True
257.0,b'1    ',b'21.1   ',3564000,40000,1130000,2394000,3191000,1876000,252.0,PK,06,0,3,massachusetts,2502550,BERLIN TOWN SCHS,True
460.0,b'1    ',b'35.8   ',6873000,411000,1719000,4743000,6715000,3136000,441.0,07,12,0,3,massachusetts,2502580,BERLIN-BOYLSTON REG H SCH DIST,True
4514.0,b'9    ',b'320.3  ',51881000,2745000,12028000,37108000,56307000,28146000,4087.0,PK,12,0,3,massachusetts,2502640,BEVERLY CITY SCH,True
6384.0,b'9    ',b'429.7  ',78796000,2623000,30002000,46171000,70774000,37595000,6023.0,PK,12,0,3,massachusetts,2502670,BILLERICA TOWN SCH,True
,b'0    ',b'-2     ',73000,0,73000,0,448000,8000,,00,00,0,0,massachusetts,2502700,BLACKSTONE TOWN SCHS,False
850.0,b'1    ',b'79     ',14600000,821000,5086000,8693000,14207000,8992000,807.0,09,12,0,3,massachusetts,2502710,BLACKSTONE VALLEY REG VOC SCHOOL DIS,True
2250.0,b'5    ',b'151.6  ',23474000,955000,14039000,8480000,21987000,12271000,2165.0,PK,12,0,3,massachusetts,2502715,BLACKSTONE-MILLVILLE REG SCH DT,True
,b'0    ',b'-2     ',35000,0,35000,0,0,0,,00,00,0,0,massachusetts,2502730,BLANDFORD TOWN SCHOOL,False
780.0,b'1    ',b'88.3   ',14657000,700000,3877000,10080000,13940000,8886000,648.0,09,12,0,3,massachusetts,2502740,BLUE HILLS REG VOC SCHOOL DIST,True
,b'0    ',b'-2     ',0,0,0,0,614000,41000,,00,00,0,0,massachusetts,2502760,BOLTON TOWN SCH,False
57738.0,b'136  ',b'-1     ',1090975000,100555000,339854000,650566000,1039801000,520642000,8066.0,PK,12,0,3,massachusetts,2502790,BOSTON CITY SCH,True
2545.0,b'5    ',b'170.5  ',31918000,1946000,8084000,21888000,31191000,15075000,2375.0,PK,12,0,3,massachusetts,2502820,BOURNE TOWN SCH,True
589.0,b'1    ',b'41.7   ',6623000,231000,2410000,3982000,6761000,3539000,470.0,PK,06,0,3,massachusetts,2502850,BOXBOROUGH TOWN SCH,True
1008.0,b'2    ',b'75.9   ',10324000,327000,2501000,7496000,10025000,6097000,988.0,PK,06,0,3,massachusetts,2502880,BOXFORD TOWN SCH,True
374.0,b'1    ',b'26.6   ',4772000,52000,1285000,3435000,4356000,2297000,340.0,PK,06,0,3,massachusetts,2502910,BOYLSTON TOWN SCHS,True
5097.0,b'9    ',b'349.2  ',53754000,2512000,11522000,39720000,55096000,34090000,4484.0,PK,12,0,3,massachusetts,2502940,BRAINTREE PUBLIC SCHOOLS,True
521.0,b'2    ',b'50.4   ',8343000,71000,2383000,5889000,8516000,4735000,497.0,KG,05,0,3,massachusetts,2502970,BREWSTER TOWN SCHOOLS,True
,b'0    ',b'-2     ',112000,0,112000,0,340000,0,,00,00,0,0,massachusetts,2503000,BRIDGEWATER TOWN SCHS,False
6003.0,b'7    ',b'294    ',59428000,2353000,30107000,26968000,53061000,28467000,5690.0,PK,12,0,3,massachusetts,2503030,BRIDGEWATER-RAYNHAM REGIONAL SCHOOL,True
353.0,b'1    ',b'30.4   ',4584000,82000,1747000,2755000,4485000,2534000,347.0,PK,06,0,3,massachusetts,2503060,BRIMFIELD TOWN SCH,True
426.0,b'1    ',b'33.2   ',6476000,283000,1883000,4310000,6485000,3342000,415.0,09,12,0,3,massachusetts,2503070,BRISTOL CO AGRIC H SCH DIST,True
1000.0,b'1    ',b'78.5   ',14584000,709000,7195000,6680000,14119000,8862000,948.0,09,12,0,3,massachusetts,2503080,BRISTOL PLYMTH VOC TECH REG SC,True
16073.0,b'25   ',b'1128.4 ',198366000,19268000,135702000,43396000,197946000,114062000,5800.0,PK,12,0,3,massachusetts,2503090,BROCKTON CITY SCH,True
321.0,b'1    ',b'29.5   ',3799000,15000,1687000,2097000,4044000,2029000,310.0,PK,06,0,3,massachusetts,2503120,BROOKFIELD TOWN SCHS,True
5983.0,b'10   ',b'520    ',100067000,3665000,17886000,78516000,97616000,57936000,3954.0,PK,12,0,3,massachusetts,2503150,BROOKLINE TOWN SCHS,True
3522.0,b'6    ',b'267    ',46679000,1537000,8559000,36583000,52073000,26958000,2998.0,PK,12,0,3,massachusetts,2503240,BURLINGTON PUBLIC SCH,True
6183.0,b'13   ',b'586.4  ',152863000,8038000,31404000,113421000,152676000,78071000,2161.0,PK,12,0,3,massachusetts,2503270,CAMBRIDGE CITY SCHOOLS,True
